Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],BODC Station,Operator's Cruise Name,Cruise Report,Project Name,Ship Name,Period,Chief Scientist,GEOTRACES Scientist,PRESSURE [dbar],QV:IODE,DEPTH [m],QV:IODE,CTDTMP [deg C],QV:IODE,CTDSAL,QV:IODE,SALINITY_D_CONC_BOTTLE,QV:IODE,SALINITY_D_CONC_PUMP,QV:IODE,SALINITY_D_CONC_FISH,QV:IODE,SALINITY_D_CONC_UWAY,QV:IODE,NITRATE_D_CONC_BOTTLE [umol/kg],STANDARD_DEV,QV:IODE,NITRATE_D_CONC_PUMP [umol/kg],QV:IODE,NITRATE_D_CONC_FISH [umol/kg],QV:IODE,NITRATE_D_CONC_UWAY [umol/kg],QV:IODE,NITRATE_LL_D_CONC_BOTTLE [umol/kg],QV:IODE,NITRATE_LL_D_CONC_FISH [umol/kg],QV:IODE,NO2+NO3_D_CONC_BOTTLE [umol/kg],QV:IODE,NO2+NO3_D_CONC_FISH [umol/kg],QV:IODE,Fe_D_CONC_BOTTLE [nmol/kg],STANDARD_DEV,QV:IODE,Fe_D_CONC_FISH [nmol/kg],STANDARD_DEV,QV:IODE,Fe_II_D_CONC_BOTTLE [nmol/kg],QV:IODE,Fe_II_D_CONC_FISH [nmol/kg],QV:IODE,Fe_S_CONC_BOTTLE [nmol/kg],STANDARD_DEV,QV:IODE,Fe_S_CONC_FISH [nmol/kg],STANDARD_DEV,QV:IODE,QV:ODV:SAMPLE
GA03,Station 3,B,2011-11-11T00:07:01,290.88422,38.6683,,1701374,KN204-1,Knorr_KN204-1.pdf,GT11 - 316N20111106,R/V Knorr,Nov - Dec 2011,Edward Boyle,Edward Boyle,290.3,2,287.9,2,17.842,1,36.540001,1,36.543999,1,,9,,9,,9,4.13,,1,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,,,9,,,9,1
GA03,Station 3,B,2011-11-11T00:07:01,290.88422,38.6683,,1701374,KN204-1,Knorr_KN204-1.pdf,GT11 - 316N20111106,R/V Knorr,Nov - Dec 2011,Edward Boyle,Edward Boyle,290.3,2,287.9,2,17.842,1,36.540001,1,36.544998,1,,9,,9,,9,4.13,,1,,9,,9,,9,,9,,9,,9,,9,0.315732,,1,,,9,,9,,9,0.106,0.004,1,,,9,1
GA03,Station 3,B,2011-11-11T00:07:01,290.88422,38.6683,,1701374,KN204-1,Knorr_KN204-1.pdf,GT11 - 316N20111106,R/V Knorr,Nov - Dec 2011,Edward Boyle,Edward Boyle,290.7,2,288.3,2,17.373,1,36.423,1,36.428001,1,,9,,9,,9,6.53,,1,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,,,9,,,9,1
GA03,Station 3,B,2011-11-11T00:07:01,290.88422,38.6683,,1701374,KN204-1,Knorr_KN204-1.pdf,GT11 - 316N20111106,R/V Knorr,Nov - Dec 2011,Edward Boyle,Edward Boyle,291.2,2,288.8,2,17.589,1,36.453999,1,36.452999,1,,9,,9,,9,6.41,,1,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,,,9,,,9,1
GA03,Station 3,B,2011-11-11T00:07:01,290.88422,38.6683,,1701374,KN204-1,Knorr_KN204-1.pdf,GT11 - 316N20111106,R/V Knorr,Nov - Dec 2011,Edward Boyle,Edward Boyle,421.2,2,417.6,2,14.654,1,35.944,1,35.943001,1,,9,,9,,9,12.65,,1,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,,,9,,,9,1
GA03,Station 3,B,2011-11-11T00:07:01,290.88422,38.6683,,1701374,KN204-1,Knorr_KN204-1.pdf,GT11 - 316N20111106,R/V Knorr,Nov - Dec 2011,Edward Boyle,Edward Boyle,421.2,2,417.6,2,14.654,1,35.944,1,35.944,1,,9,,9,,9,12.55,,1,,9,,9,,9,,9,,9,,9,,9,0.459268,,1,,,9,,9,,9,0.165,0.008,1,,,9,1
GA03,Station 3,B,2011-11-11T00:07:01,290.88422,38.6683,,1701374,KN204-1,Knorr_KN204-1.pdf,GT11 - 316N20111106,R/V Knorr,Nov - Dec 2011,Edward Boyle,Edward Boyle,421.4,2,417.8,2,15.136,1,36.022999,1,36.026001,1,,9,,9,,9,11.76,,1,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,,,9,,,9,1
GA03,Station 3,B,2011-11-11T00:07:01,290.88422,38.6683,,1701374,KN204-1,Knorr_KN204-1.pdf,GT11 - 316N20111106,R/V Knorr,Nov - Dec 2011,Edward Boyle,Edward Boyle,513.5,2,509,2,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,,,9,,,9,1
GA03,Station 3,B,2011-11-11T00:07:01,290.88422,38.6683,,1701374,KN204-1,Knorr_KN204-1.pdf,GT11 - 316N20111106,R/V Knorr,Nov - Dec 2011,Edward Boyle,Edward Boyle,541.5,2,536.7,2,9.922,1,35.23,1,35.236,1,,9,,9,,9,24.93,,1,,9,,9,,9,,9,,9,,9,,9,0.752195,,1,,,9,,9,,9,0.33,0.007,1,,,9,1
GA03,Station 3,B,2011-11-11T00:07:01,290.88422,38.6683,,1701374,KN204-1,Knorr_KN204-1.pdf,GT11 - 316N20111106,R/V Knorr,Nov - Dec 2011,Edward Boyle,Edward Boyle,541.5,2,536.7,2,9.922,1,35.23,1,35.238998,1,,9,,9,,9,24.969999,,1,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,,,9,,,9,1
GA03,Station 3,B,2011-11-11T00:07:01,290.88422,38.6683,,1701374,KN204-1,Knorr_KN204-1.pdf,GT11 - 316N20111106,R/V Knorr,Nov - Dec 2011,Edward Boyle,Edward Boyle,541.9,2,537.1,2,9.965,1,35.247002,1,35.250999,1,,9,,9,,9,24.469999,,1,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,,,9,,,9,1
GA03,Station 3,B,2011-11-11T00:07:01,290.88422,38.6683,,1701374,KN204-1,Knorr_KN204-1.pdf,GT11 - 316N20111106,R/V Knorr,Nov - Dec 2011,Edward Boyle,Edward Boyle,543.6,2,538.8,2,10.18,1,35.272999,1,35.268002,1,,9,,9,,9,24.33,,1,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,,,9,,,9,1
